arxiv	src	table	value	err	row_label	col_header	sizes	models	glued	caption
2608.06504	html	3	-0.1195		Dy 2 Ru 2 O 7	t 1			0	Table 3 : DFT parameters (in eV) for the A 2 Ru 2 O 7 family of compounds [ 26 ] . The trigonal field Δ is extracted from Fig. 3(d) of Ref. [ 26 ] . From these parameters, we compute the critical spin-orbit coupling λ c (shown in blue) above which J = 0 singlet is energetically favored as the ground state. The resulting condensate order (also in blue) is listed in the last column.
2608.06504	html	3	0.1255		Dy 2 Ru 2 O 7	t 2			0	Table 3 : DFT parameters (in eV) for the A 2 Ru 2 O 7 family of compounds [ 26 ] . The trigonal field Δ is extracted from Fig. 3(d) of Ref. [ 26 ] . From these parameters, we compute the critical spin-orbit coupling λ c (shown in blue) above which J = 0 singlet is energetically favored as the ground state. The resulting condensate order (also in blue) is listed in the last column.
2608.06504	html	3	-0.0085		Dy 2 Ru 2 O 7	t 4			0	Table 3 : DFT parameters (in eV) for the A 2 Ru 2 O 7 family of compounds [ 26 ] . The trigonal field Δ is extracted from Fig. 3(d) of Ref. [ 26 ] . From these parameters, we compute the critical spin-orbit coupling λ c (shown in blue) above which J = 0 singlet is energetically favored as the ground state. The resulting condensate order (also in blue) is listed in the last column.
2608.06504	html	3	0.0616		Dy 2 Ru 2 O 7	λ c			0	Table 3 : DFT parameters (in eV) for the A 2 Ru 2 O 7 family of compounds [ 26 ] . The trigonal field Δ is extracted from Fig. 3(d) of Ref. [ 26 ] . From these parameters, we compute the critical spin-orbit coupling λ c (shown in blue) above which J = 0 singlet is energetically favored as the ground state. The resulting condensate order (also in blue) is listed in the last column.
2608.06504	html	3	-0.1211		Ho 2 Ru 2 O 7	t 1			0	Table 3 : DFT parameters (in eV) for the A 2 Ru 2 O 7 family of compounds [ 26 ] . The trigonal field Δ is extracted from Fig. 3(d) of Ref. [ 26 ] . From these parameters, we compute the critical spin-orbit coupling λ c (shown in blue) above which J = 0 singlet is energetically favored as the ground state. The resulting condensate order (also in blue) is listed in the last column.
2608.06504	html	3	0.1212		Ho 2 Ru 2 O 7	t 2			0	Table 3 : DFT parameters (in eV) for the A 2 Ru 2 O 7 family of compounds [ 26 ] . The trigonal field Δ is extracted from Fig. 3(d) of Ref. [ 26 ] . From these parameters, we compute the critical spin-orbit coupling λ c (shown in blue) above which J = 0 singlet is energetically favored as the ground state. The resulting condensate order (also in blue) is listed in the last column.
2608.06504	html	3	0.0171		Ho 2 Ru 2 O 7	t 3			0	Table 3 : DFT parameters (in eV) for the A 2 Ru 2 O 7 family of compounds [ 26 ] . The trigonal field Δ is extracted from Fig. 3(d) of Ref. [ 26 ] . From these parameters, we compute the critical spin-orbit coupling λ c (shown in blue) above which J = 0 singlet is energetically favored as the ground state. The resulting condensate order (also in blue) is listed in the last column.
2608.06504	html	3	-0.0102		Ho 2 Ru 2 O 7	t 4			0	Table 3 : DFT parameters (in eV) for the A 2 Ru 2 O 7 family of compounds [ 26 ] . The trigonal field Δ is extracted from Fig. 3(d) of Ref. [ 26 ] . From these parameters, we compute the critical spin-orbit coupling λ c (shown in blue) above which J = 0 singlet is energetically favored as the ground state. The resulting condensate order (also in blue) is listed in the last column.
2608.06504	html	3	0.0618		Ho 2 Ru 2 O 7	λ c			0	Table 3 : DFT parameters (in eV) for the A 2 Ru 2 O 7 family of compounds [ 26 ] . The trigonal field Δ is extracted from Fig. 3(d) of Ref. [ 26 ] . From these parameters, we compute the critical spin-orbit coupling λ c (shown in blue) above which J = 0 singlet is energetically favored as the ground state. The resulting condensate order (also in blue) is listed in the last column.
2608.06504	html	3	-0.1225		Er 2 Ru 2 O 7	t 1			0	Table 3 : DFT parameters (in eV) for the A 2 Ru 2 O 7 family of compounds [ 26 ] . The trigonal field Δ is extracted from Fig. 3(d) of Ref. [ 26 ] . From these parameters, we compute the critical spin-orbit coupling λ c (shown in blue) above which J = 0 singlet is energetically favored as the ground state. The resulting condensate order (also in blue) is listed in the last column.
2608.06504	html	3	0.117		Er 2 Ru 2 O 7	t 2			0	Table 3 : DFT parameters (in eV) for the A 2 Ru 2 O 7 family of compounds [ 26 ] . The trigonal field Δ is extracted from Fig. 3(d) of Ref. [ 26 ] . From these parameters, we compute the critical spin-orbit coupling λ c (shown in blue) above which J = 0 singlet is energetically favored as the ground state. The resulting condensate order (also in blue) is listed in the last column.
2608.06504	html	3	-0.0119		Er 2 Ru 2 O 7	t 4			0	Table 3 : DFT parameters (in eV) for the A 2 Ru 2 O 7 family of compounds [ 26 ] . The trigonal field Δ is extracted from Fig. 3(d) of Ref. [ 26 ] . From these parameters, we compute the critical spin-orbit coupling λ c (shown in blue) above which J = 0 singlet is energetically favored as the ground state. The resulting condensate order (also in blue) is listed in the last column.
2608.06504	html	3	0.0642		Er 2 Ru 2 O 7	λ c			0	Table 3 : DFT parameters (in eV) for the A 2 Ru 2 O 7 family of compounds [ 26 ] . The trigonal field Δ is extracted from Fig. 3(d) of Ref. [ 26 ] . From these parameters, we compute the critical spin-orbit coupling λ c (shown in blue) above which J = 0 singlet is energetically favored as the ground state. The resulting condensate order (also in blue) is listed in the last column.
2608.06504	html	3	-0.124		Tm 2 Ru 2 O 7	t 1			0	Table 3 : DFT parameters (in eV) for the A 2 Ru 2 O 7 family of compounds [ 26 ] . The trigonal field Δ is extracted from Fig. 3(d) of Ref. [ 26 ] . From these parameters, we compute the critical spin-orbit coupling λ c (shown in blue) above which J = 0 singlet is energetically favored as the ground state. The resulting condensate order (also in blue) is listed in the last column.
2608.06504	html	3	0.1127		Tm 2 Ru 2 O 7	t 2			0	Table 3 : DFT parameters (in eV) for the A 2 Ru 2 O 7 family of compounds [ 26 ] . The trigonal field Δ is extracted from Fig. 3(d) of Ref. [ 26 ] . From these parameters, we compute the critical spin-orbit coupling λ c (shown in blue) above which J = 0 singlet is energetically favored as the ground state. The resulting condensate order (also in blue) is listed in the last column.
2608.06504	html	3	0.0172		Tm 2 Ru 2 O 7	t 3			0	Table 3 : DFT parameters (in eV) for the A 2 Ru 2 O 7 family of compounds [ 26 ] . The trigonal field Δ is extracted from Fig. 3(d) of Ref. [ 26 ] . From these parameters, we compute the critical spin-orbit coupling λ c (shown in blue) above which J = 0 singlet is energetically favored as the ground state. The resulting condensate order (also in blue) is listed in the last column.
2608.06504	html	3	-0.0135		Tm 2 Ru 2 O 7	t 4			0	Table 3 : DFT parameters (in eV) for the A 2 Ru 2 O 7 family of compounds [ 26 ] . The trigonal field Δ is extracted from Fig. 3(d) of Ref. [ 26 ] . From these parameters, we compute the critical spin-orbit coupling λ c (shown in blue) above which J = 0 singlet is energetically favored as the ground state. The resulting condensate order (also in blue) is listed in the last column.
2608.06504	html	3	0.0667		Tm 2 Ru 2 O 7	λ c			0	Table 3 : DFT parameters (in eV) for the A 2 Ru 2 O 7 family of compounds [ 26 ] . The trigonal field Δ is extracted from Fig. 3(d) of Ref. [ 26 ] . From these parameters, we compute the critical spin-orbit coupling λ c (shown in blue) above which J = 0 singlet is energetically favored as the ground state. The resulting condensate order (also in blue) is listed in the last column.
2608.06504	html	3	-0.1247		Yb 2 Ru 2 O 7	t 1			0	Table 3 : DFT parameters (in eV) for the A 2 Ru 2 O 7 family of compounds [ 26 ] . The trigonal field Δ is extracted from Fig. 3(d) of Ref. [ 26 ] . From these parameters, we compute the critical spin-orbit coupling λ c (shown in blue) above which J = 0 singlet is energetically favored as the ground state. The resulting condensate order (also in blue) is listed in the last column.
2608.06504	html	3	0.1091		Yb 2 Ru 2 O 7	t 2			0	Table 3 : DFT parameters (in eV) for the A 2 Ru 2 O 7 family of compounds [ 26 ] . The trigonal field Δ is extracted from Fig. 3(d) of Ref. [ 26 ] . From these parameters, we compute the critical spin-orbit coupling λ c (shown in blue) above which J = 0 singlet is energetically favored as the ground state. The resulting condensate order (also in blue) is listed in the last column.
2608.06504	html	3	-0.0145		Yb 2 Ru 2 O 7	t 4			0	Table 3 : DFT parameters (in eV) for the A 2 Ru 2 O 7 family of compounds [ 26 ] . The trigonal field Δ is extracted from Fig. 3(d) of Ref. [ 26 ] . From these parameters, we compute the critical spin-orbit coupling λ c (shown in blue) above which J = 0 singlet is energetically favored as the ground state. The resulting condensate order (also in blue) is listed in the last column.
2608.06504	html	3	0.068		Yb 2 Ru 2 O 7	λ c			0	Table 3 : DFT parameters (in eV) for the A 2 Ru 2 O 7 family of compounds [ 26 ] . The trigonal field Δ is extracted from Fig. 3(d) of Ref. [ 26 ] . From these parameters, we compute the critical spin-orbit coupling λ c (shown in blue) above which J = 0 singlet is energetically favored as the ground state. The resulting condensate order (also in blue) is listed in the last column.
2608.08798	html	0	-1.272366		UC	e best / N		TFIsing	0	Table 1: Diagnostic compression and runtime summaries for the largest TFIM sweeps. Compression and speedup are computed relative to the unconstrained learner at the equivalent system size. Here T denotes T VMC , the wall time measured around the VMC optimization loop.
2608.08798	html	0	-1.272334		B	e best / N		TFIsing	0	Table 1: Diagnostic compression and runtime summaries for the largest TFIM sweeps. Compression and speedup are computed relative to the unconstrained learner at the equivalent system size. Here T denotes T VMC , the wall time measured around the VMC optimization loop.
2608.08798	html	0	-1.272456		R	e best / N		TFIsing	0	Table 1: Diagnostic compression and runtime summaries for the largest TFIM sweeps. Compression and speedup are computed relative to the unconstrained learner at the equivalent system size. Here T denotes T VMC , the wall time measured around the VMC optimization loop.
2608.08798	html	0	-1.272157		BR	e best / N		TFIsing	0	Table 1: Diagnostic compression and runtime summaries for the largest TFIM sweeps. Compression and speedup are computed relative to the unconstrained learner at the equivalent system size. Here T denotes T VMC , the wall time measured around the VMC optimization loop.
2608.08798	html	0	-1.272424		T	e best / N		TFIsing	0	Table 1: Diagnostic compression and runtime summaries for the largest TFIM sweeps. Compression and speedup are computed relative to the unconstrained learner at the equivalent system size. Here T denotes T VMC , the wall time measured around the VMC optimization loop.
2608.08798	html	0	-1.272293		BT	e best / N		TFIsing	0	Table 1: Diagnostic compression and runtime summaries for the largest TFIM sweeps. Compression and speedup are computed relative to the unconstrained learner at the equivalent system size. Here T denotes T VMC , the wall time measured around the VMC optimization loop.
2608.08798	html	1	-1.271802		UC	e best / N		TFIsing	0	Table 1: Diagnostic compression and runtime summaries for the largest TFIM sweeps. Compression and speedup are computed relative to the unconstrained learner at the equivalent system size. Here T denotes T VMC , the wall time measured around the VMC optimization loop.
